GO,Description,_LogP_down_common_genes,_LogP_down_epi_only,_LogP_down_mes_only,_LogP_down_mes_up_epi,_LogP_up_common_genes,_LogP_up_epi_only,_LogP_up_mes_down_epi,_LogP_up_mes_only
GO:0006888,endoplasmic reticulum to Golgi vesicle-mediated transport,0.0,0.0,0.0,0.0,0.0,0.0,-2.2131633415231287,-11.203642626074597
R-HSA-72766,Translation,0.0,0.0,0.0,0.0,0.0,0.0,-3.386908185767177,-10.175358992232619
GO:0051604,protein maturation,0.0,0.0,0.0,0.0,0.0,0.0,-15.458584779505419,-4.589019127952394
GO:0006518,peptide metabolic process,-3.1389661175305665,0.0,0.0,0.0,0.0,0.0,-3.6891198629559314,-9.459087184462918
GO:0022613,ribonucleoprotein complex biogenesis,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.108008018313596
R-HSA-5653656,Vesicle-mediated transport,0.0,0.0,0.0,-2.3852516491641897,-2.159446505622543,-2.6435319428740987,-6.450959736313013,-5.916694231221889
GO:0033365,protein localization to organelle,0.0,0.0,0.0,-4.376996070998189,-2.1513686096836198,0.0,-6.2189012806228465,-9.09256956778662
GO:0051668,localization within membrane,0.0,0.0,0.0,-3.048779618100305,0.0,0.0,-2.2195253613294317,-6.095567533312133
GO:0030163,protein catabolic process,-3.041287739810302,0.0,0.0,0.0,-8.963418347707547,0.0,-2.180371551211501,-6.6135561780091745
M5939,HALLMARK P53 PATHWAY,0.0,0.0,0.0,0.0,-3.3849396077388616,0.0,-4.741801465471167,0.0
WP3888,VEGFA VEGFR2 signaling,0.0,0.0,0.0,0.0,-11.150039933158702,0.0,-4.263307150909292,0.0
GO:0034976,response to endoplasmic reticulum stress,0.0,0.0,0.0,0.0,-3.012976149953721,0.0,-5.013392842069062,-2.479412924645496
WP5220,Metabolic reprogramming in pancreatic cancer,0.0,0.0,0.0,0.0,0.0,0.0,-9.843000371651895,0.0
GO:0048871,multicellular organismal-level homeostasis,0.0,-2.64558664285632,-2.769710190369055,0.0,0.0,-4.6586885960825315,0.0,0.0
GO:0071407,cellular response to organic cyclic compound,0.0,-2.3658671783989433,-5.725302325966463,0.0,-2.091507399019296,-3.134522212265933,0.0,0.0
GO:0002009,morphogenesis of an epithelium,0.0,0.0,-3.395524390566394,0.0,0.0,-2.650845753983153,0.0,0.0
GO:0031175,neuron projection development,0.0,0.0,-5.606069338522814,0.0,0.0,-6.756245520430565,0.0,0.0
GO:0010810,regulation of cell-substrate adhesion,0.0,0.0,-2.315202585740274,-2.904389751884887,0.0,-5.41626471884172,0.0,0.0
GO:0098609,cell-cell adhesion,0.0,0.0,-2.2867570815343714,-4.919276910405141,0.0,-7.204921175742086,0.0,0.0
GO:0031344,regulation of cell projection organization,-3.2631447782825056,0.0,-3.1780239096623504,-3.835295621218173,0.0,-2.626066906995903,0.0,0.0
GO:0051129,negative regulation of cellular component organization,-2.4806010841302837,0.0,-3.7008550168247445,-2.522398080261071,0.0,-3.165339045263715,0.0,0.0
R-HSA-9012999,RHO GTPase cycle,-3.409022310225558,0.0,-3.477049480220754,0.0,0.0,-3.8029671505901343,-3.5214963176585035,-2.4530802552709425
GO:0016310,phosphorylation,-3.445976643975267,0.0,0.0,-5.779551921079941,0.0,-2.3780214615799746,-2.1296899694896774,0.0
GO:0010035,response to inorganic substance,-3.860398940420255,-2.762347056387679,-2.381768851352694,0.0,-3.5824825984264135,0.0,0.0,0.0
GO:0031400,negative regulation of protein modification process,-3.0476632621126574,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GO:1902532,negative regulation of intracellular signal transduction,0.0,0.0,0.0,0.0,-7.79322408359205,-2.698925174398001,-2.0377108723623554,0.0
M5902,HALLMARK APOPTOSIS,0.0,0.0,0.0,0.0,-4.0266801630006785,-2.5524297086037615,-2.4107056630022914,0.0
hsa05022,Pathways of neurodegeneration - multiple diseases,0.0,0.0,0.0,0.0,-11.11843269773355,-3.5576779309833735,-2.3062591653735023,0.0
M5947,HALLMARK IL2 STAT5 SIGNALING,0.0,0.0,0.0,0.0,-4.145462115294598,-4.2085943168135405,-3.262781002315858,0.0
GO:0043065,positive regulation of apoptotic process,0.0,0.0,-2.662585976263725,0.0,-5.042709238044893,-2.960779762610547,-2.7030836623732775,0.0
M5930,HALLMARK EPITHELIAL MESENCHYMAL TRANSITION,0.0,0.0,0.0,0.0,-12.614342738204737,-2.7400634575477505,-3.9713009064531937,-2.8315244175487964
GO:0019221,cytokine-mediated signaling pathway,0.0,0.0,0.0,0.0,-15.909838953771702,-7.2876500570917635,0.0,0.0
GO:0045087,innate immune response,0.0,0.0,0.0,0.0,-13.084021650740384,-11.822282293740196,0.0,0.0
GO:0001775,cell activation,0.0,0.0,0.0,0.0,-8.114639510682434,-8.281881890940621,0.0,0.0
GO:0045785,positive regulation of cell adhesion,0.0,0.0,0.0,0.0,-9.360992481403327,-6.573820957669832,0.0,0.0
hsa05161,Hepatitis B,0.0,0.0,0.0,0.0,-11.89564511437659,-4.911492265015746,0.0,0.0
GO:0002831,regulation of response to biotic stimulus,0.0,0.0,0.0,0.0,-13.525214424961007,-5.448186596131616,0.0,0.0
GO:0040017,positive regulation of locomotion,0.0,0.0,0.0,0.0,-6.1360416527632315,-5.6524242804217115,0.0,0.0
GO:0045937,positive regulation of phosphate metabolic process,0.0,0.0,0.0,0.0,-4.254109716220895,-4.3610403773127455,0.0,0.0
GO:0002683,negative regulation of immune system process,0.0,0.0,0.0,0.0,-4.137249759770176,-4.2300631620500795,0.0,0.0
hsa04217,Necroptosis,0.0,0.0,0.0,0.0,-9.806626415433529,-3.3207123464835573,0.0,0.0
hsa05165,Human papillomavirus infection,0.0,0.0,0.0,0.0,-8.982119116709695,-2.6121144021404707,0.0,0.0
WP4341,Non genomic actions of 1 25 dihydroxyvitamin D3,0.0,0.0,0.0,0.0,-10.235399986584374,-2.3917020126524675,0.0,0.0
hsa05203,Viral carcinogenesis,0.0,0.0,0.0,0.0,-13.557925634015941,-2.0587418362946392,0.0,0.0
GO:0006935,chemotaxis,0.0,0.0,0.0,0.0,-2.447149011383316,-5.696499295065795,0.0,0.0
GO:0009615,response to virus,0.0,0.0,0.0,-2.7040210763764723,-8.863451430964352,-11.58285008320013,0.0,0.0
GO:0071345,cellular response to cytokine stimulus,0.0,0.0,0.0,-2.0784907306771707,-14.463562678024488,-7.498622301646388,0.0,0.0
hsa05167,Kaposi sarcoma-associated herpesvirus infection,0.0,0.0,0.0,0.0,-19.91299410797836,-2.8152903396892803,0.0,-2.2962844821182604
M5890,HALLMARK TNFA SIGNALING VIA NFKB,0.0,0.0,0.0,0.0,-35.81809588352126,-5.836100511757409,0.0,-2.8315244175487964
R-HSA-913531,Interferon Signaling,0.0,0.0,0.0,0.0,-9.50660239282462,-11.547900066841814,0.0,-3.775973569563598
R-HSA-1280215,Cytokine Signaling in Immune system,0.0,0.0,0.0,-2.6945528939456134,-37.83262759972359,-17.128093641829174,0.0,-4.815262670446888
GO:0046903,secretion,0.0,-5.307274421200699,0.0,-2.239952123927656,-4.109821778405279,-2.184886249328389,-2.8654065061948413,0.0
M5906,HALLMARK ESTROGEN RESPONSE EARLY,0.0,-2.2326828172781834,0.0,-2.4435077582185767,-2.0604820841710083,-5.836100511757409,-2.5778977399638796,0.0
R-HSA-1474244,Extracellular matrix organization,0.0,-2.2860741018966757,0.0,0.0,-2.2790175901246577,-4.1856276662957,-2.158341079541411,0.0
M5921,HALLMARK COMPLEMENT,0.0,-2.83996948694163,0.0,0.0,-4.9204330622850545,-4.991937328013325,0.0,0.0
GO:0030036,actin cytoskeleton organization,0.0,-3.082232826425476,0.0,0.0,-7.043898760012276,-7.179003162497896,0.0,0.0
M5953,HALLMARK KRAS SIGNALING UP,0.0,-2.83996948694163,0.0,0.0,-2.693623523544124,-6.721055707796947,0.0,0.0
R-HSA-109582,Hemostasis,0.0,-5.94807935454777,0.0,0.0,-3.8569378464379347,-2.960082854133584,0.0,0.0
R-HSA-73887,Death Receptor Signaling,0.0,0.0,0.0,0.0,-11.09915326881079,0.0,0.0,0.0
hsa04936,Alcoholic liver disease,0.0,0.0,0.0,0.0,-4.411377380551178,0.0,0.0,-2.3619543408915766
WP15,Selenium micronutrient network,0.0,-3.46396441720556,0.0,0.0,-5.990119782069839,0.0,0.0,0.0
GO:0008283,cell population proliferation,0.0,0.0,-3.399933268071095,0.0,-3.2239007126424366,-3.7926722841621197,0.0,-2.3541742375047447
GO:0001666,response to hypoxia,0.0,0.0,-2.123316777021653,-2.7591443455247027,-3.446196327702269,-2.892205137302046,-2.150014953569679,-2.268308844971632
WP5434,Pathways in cancer,-2.935223040978811,0.0,-2.9731992087453962,0.0,-16.519222041624385,-2.7771978856301787,0.0,0.0
R-HSA-5663202,Diseases of signal transduction by growth factor receptors and second messengers,-3.324094753428624,0.0,0.0,0.0,-14.057579663307092,-3.7098123416936803,0.0,0.0
GO:0040007,growth,-2.5333912003267214,0.0,-4.300208431442381,0.0,-2.847601135899456,-4.048697634997241,0.0,0.0
GO:0071363,cellular response to growth factor stimulus,-2.5837664160289506,0.0,0.0,-3.0066447749366625,-4.504360427130774,-4.599677364948295,0.0,0.0
GO:0007167,enzyme-linked receptor protein signaling pathway,-7.303336984057898,0.0,0.0,-3.2039718036097633,-3.413498520589624,-4.016545902980211,0.0,0.0
GO:0010638,positive regulation of organelle organization,-3.5006549483196983,0.0,0.0,0.0,-3.2456189735431358,-2.337698356478477,-2.127179827219741,0.0
GO:1903829,positive regulation of protein localization,-3.6779303695016927,0.0,0.0,0.0,-2.4132051468810802,-2.018930723450179,-3.7553746619039696,0.0
GO:0006979,response to oxidative stress,-4.8985403104348135,0.0,0.0,0.0,-3.36706775359237,-3.4363951000303303,-2.648278959662285,0.0
R-HSA-9006934,Signaling by Receptor Tyrosine Kinases,-2.760649090598565,0.0,0.0,0.0,-2.0968131695683216,-2.6060951944263406,-3.3172277926600926,-3.1498651288296404
GO:0035239,tube morphogenesis,-2.7631904511267296,0.0,-2.294078597925516,-3.277908276606038,-6.710175046196865,-3.033149563103066,-5.76884634449948,0.0
